date,region,station,temp_avg_c,temp_max_c,temp_min_c,precip_mm,sunshine_h,snowfall_cm,humidity_pct
2019-11-06,中部,敦賀,12.7,19.7,7.7,0.0,9.0,0.0,77.0
2019-11-06,中部,新潟,11.4,16.2,7.9,7.0,4.6,0.0,84.0
2019-11-06,中部,松本,6.6,16.4,0.3,0.0,7.2,0.0,76.0
2019-11-06,中部,浜松,15.1,22.5,8.4,0.0,10.3,,59.0
2019-11-06,中部,甲府,11.9,19.9,5.8,0.0,9.8,0.0,70.0
2019-11-06,中部,福井,12.1,19.7,6.1,0.0,10.1,0.0,80.0
2019-11-06,中部,軽井沢,4.0,12.7,-0.8,0.0,8.7,0.0,89.0
2019-11-06,中部,金沢,13.9,19.1,9.8,0.0,6.4,0.0,64.0
2019-11-06,中部,長野,7.6,15.4,2.3,0.0,5.5,0.0,85.0
2019-11-06,中部,静岡,15.3,20.8,10.1,0.0,10.0,,62.0
2019-11-06,中部,飯田,8.5,18.0,3.7,0.0,7.3,0.0,73.0
2019-11-06,九州沖縄,佐世保,15.6,22.3,9.7,0.0,10.1,,70.0
2019-11-06,九州沖縄,佐賀,14.3,22.6,7.5,0.0,10.4,0.0,63.0
2019-11-06,九州沖縄,大分,13.2,20.6,6.6,0.0,10.1,0.0,61.0
2019-11-06,九州沖縄,宮崎,14.8,21.4,9.9,0.0,10.3,,70.0
2019-11-06,九州沖縄,熊本,13.7,22.1,6.2,0.0,10.2,0.0,63.0
2019-11-06,九州沖縄,福岡,15.2,21.7,9.6,0.0,9.8,0.0,69.0
2019-11-06,九州沖縄,那覇,23.8,27.1,20.7,0.0,10.4,,60.0
2019-11-06,九州沖縄,鹿児島,17.7,23.2,13.4,0.0,9.4,0.0,71.0
2019-11-06,北海道,函館,6.6,9.8,1.6,0.0,3.9,0.0,55.0
2019-11-06,北海道,小樽,4.8,7.7,2.3,0.5,0.2,0.0,61.0
2019-11-06,北海道,帯広,4.6,8.2,-0.4,0.5,2.8,0.0,63.0
2019-11-06,北海道,札幌,5.7,8.7,2.8,0.0,2.5,0.0,53.0
2019-11-06,北海道,根室,7.6,10.1,2.5,0.0,8.5,0.0,57.0
2019-11-06,北海道,稚内,4.5,5.9,2.3,14.5,0.0,0.0,71.0
2019-11-06,北海道,網走,5.1,8.2,-0.2,0.5,6.2,0.0,55.0
2019-11-06,北海道,釧路,6.8,11.2,2.1,0.0,9.6,0.0,54.0
2019-11-06,四国,徳島,13.9,19.5,10.0,0.0,9.6,0.0,64.0
2019-11-06,四国,松山,13.9,20.8,8.0,0.0,9.9,0.0,57.0
2019-11-06,四国,高松,13.1,19.3,8.0,0.0,10.1,0.0,72.0
2019-11-06,四国,高知,14.1,22.0,7.4,0.0,10.1,0.0,59.0
2019-11-06,東北,仙台,12.3,18.9,7.2,0.0,8.2,0.0,57.0
2019-11-06,東北,山形,12.4,17.6,5.5,0.0,7.7,0.0,58.0
2019-11-06,東北,新庄,10.5,15.2,6.0,10.5,6.2,0.0,75.0
2019-11-06,東北,白河,8.2,16.0,1.8,0.0,5.0,0.0,79.0
2019-11-06,東北,盛岡,9.3,14.1,4.8,1.0,7.1,0.0,69.0
2019-11-06,東北,福島,10.6,17.9,5.2,0.0,5.9,0.0,68.0
2019-11-06,東北,秋田,11.5,15.4,7.4,1.5,5.9,0.0,64.0
2019-11-06,東北,青森,9.4,11.4,7.7,0.0,1.6,0.0,61.0
2019-11-06,近畿,京都,13.4,20.2,7.4,0.0,10.1,0.0,69.0
2019-11-06,近畿,和歌山,13.7,19.3,9.1,0.0,10.3,0.0,60.0
2019-11-06,近畿,大阪,14.4,20.5,9.4,0.0,10.3,0.0,63.0
2019-11-06,近畿,奈良,11.8,19.4,6.3,0.0,10.0,0.0,70.0
2019-11-06,近畿,姫路,12.5,19.5,6.7,0.0,10.1,,75.0
2019-11-06,近畿,彦根,12.6,18.9,6.8,0.0,10.0,0.0,78.0
2019-11-06,近畿,神戸,14.6,18.8,10.3,0.0,10.4,0.0,65.0
2019-11-06,近畿,舞鶴,10.8,19.3,5.2,0.0,7.6,0.0,83.0
2019-11-06,関東,前橋,13.7,21.6,7.6,0.0,9.7,0.0,55.0
2019-11-06,関東,千葉,15.7,20.6,10.6,0.0,10.1,0.0,56.0
2019-11-06,関東,宇都宮,11.8,19.5,4.5,0.0,10.1,0.0,64.0
2019-11-06,関東,東京,14.3,21.2,8.8,0.0,9.5,0.0,61.0
2019-11-06,関東,横浜,15.3,20.5,10.4,0.0,10.1,0.0,63.0
2019-11-06,関東,水戸,12.3,20.4,5.5,0.0,10.1,0.0,68.0
2019-11-06,関東,熊谷,14.0,22.5,7.2,0.0,10.2,0.0,60.0
2019-11-06,関東,秩父,10.5,20.5,3.4,0.0,9.7,0.0,76.0
2019-11-06,関東,銚子,15.3,20.9,10.2,0.0,10.2,0.0,67.0
2019-11-07,中国,山口,12.4,20.3,7.5,0.0,5.0,0.0,80.0
2019-11-07,中国,岡山,12.8,19.5,6.4,0.0,6.0,0.0,75.0
2019-11-07,中国,広島,14.2,20.6,9.4,0.0,6.3,0.0,61.0
2019-11-07,中国,松江,13.5,19.8,8.2,2.0,2.5,0.0,81.0
2019-11-07,中国,浜田,15.0,20.1,10.1,0.0,4.8,,67.0
2019-11-07,中国,福山,12.9,20.6,5.9,0.0,5.4,,72.0
2019-11-07,中国,鳥取,14.6,21.7,8.5,1.0,5.7,0.0,69.0
2019-11-07,中部,名古屋,14.7,20.2,8.9,0.0,7.3,0.0,66.0
2019-11-07,中部,四日市,13.3,19.9,7.4,0.0,7.1,,79.0
2019-11-07,中部,富山,14.5,22.8,7.7,4.0,5.6,0.0,68.0
2019-11-07,中部,尾鷲,14.7,22.1,7.8,0.0,5.9,,65.0
2019-11-07,中部,敦賀,15.9,21.0,10.2,0.5,6.8,0.0,69.0
2019-11-07,中部,新潟,12.4,20.1,5.7,0.5,4.9,0.0,77.0
2019-11-07,中部,松本,11.2,20.1,1.3,0.0,8.0,0.0,48.0
2019-11-07,中部,浜松,15.4,20.7,10.1,0.0,5.7,,64.0
2019-11-07,中部,甲府,11.7,19.6,5.1,0.0,8.0,0.0,70.0
2019-11-07,中部,福井,14.1,21.1,7.5,5.5,7.2,0.0,75.0
2019-11-07,中部,軽井沢,6.7,17.0,0.6,0.0,5.5,0.0,68.0
2019-11-07,中部,金沢,14.5,22.4,8.8,19.5,6.8,0.0,63.0
2019-11-07,中部,長野,11.2,19.4,4.3,0.0,8.3,0.0,70.0
2019-11-07,中部,静岡,16.1,23.4,10.5,0.0,7.4,,57.0
2019-11-07,中部,飯田,9.1,18.9,2.2,0.0,4.3,0.0,69.0
2019-11-07,九州沖縄,佐世保,15.6,20.9,11.8,0.0,4.7,,72.0
2019-11-07,九州沖縄,佐賀,14.4,20.8,9.5,0.0,4.9,0.0,69.0
2019-11-07,九州沖縄,大分,15.2,22.0,8.8,0.0,4.8,0.0,64.0
2019-11-07,九州沖縄,宮崎,16.1,23.9,9.8,0.0,4.1,,67.0
2019-11-07,九州沖縄,熊本,14.8,20.8,9.9,0.0,4.1,0.0,66.0
2019-11-07,九州沖縄,福岡,15.7,20.9,12.0,0.0,4.9,0.0,65.0
2019-11-07,九州沖縄,那覇,23.8,27.4,22.3,0.0,5.0,,72.0
2019-11-07,九州沖縄,鹿児島,18.1,23.6,14.5,0.0,3.7,0.0,63.0
2019-11-07,北海道,函館,4.9,8.2,1.1,12.5,0.2,0.0,80.0
2019-11-07,北海道,小樽,3.2,7.2,0.1,16.5,0.0,0.0,79.0
2019-11-07,北海道,帯広,2.1,7.4,-2.9,0.5,2.8,0.0,74.0
2019-11-07,北海道,札幌,3.6,7.5,1.4,11.5,0.0,0.0,74.0
2019-11-07,北海道,根室,6.0,10.3,1.2,11.0,2.9,0.0,73.0
2019-11-07,北海道,稚内,2.5,4.9,-0.6,2.5,0.0,0.0,62.0
2019-11-07,北海道,網走,3.7,8.8,0.0,4.5,0.7,0.0,66.0
2019-11-07,北海道,釧路,5.1,9.9,-1.1,7.0,1.5,0.0,73.0
2019-11-07,四国,徳島,14.6,20.4,7.9,0.0,7.1,0.0,68.0
2019-11-07,四国,松山,15.3,20.6,10.6,0.0,5.8,0.0,67.0
2019-11-07,四国,高松,14.4,19.5,7.9,0.0,6.5,0.0,71.0
2019-11-07,四国,高知,15.0,21.1,10.1,0.0,4.0,0.0,71.0
2019-11-07,東北,仙台,12.9,19.0,7.1,0.0,3.6,0.0,65.0
2019-11-07,東北,山形,10.9,18.2,3.6,0.0,4.2,0.0,68.0
2019-11-07,東北,新庄,8.1,15.0,3.0,10.5,0.4,0.0,89.0
2019-11-07,東北,白河,11.3,17.6,3.3,0.0,6.3,0.0,76.0
2019-11-07,東北,盛岡,8.1,12.5,2.9,5.5,3.4,0.0,81.0
2019-11-07,東北,福島,12.8,21.0,5.2,0.0,5.0,0.0,64.0
2019-11-07,東北,秋田,10.3,17.4,6.6,13.0,2.4,0.0,75.0
2019-11-07,東北,青森,8.4,16.5,3.4,10.0,1.5,0.0,77.0
2019-11-07,近畿,京都,14.4,20.6,8.7,0.0,6.2,0.0,69.0
2019-11-07,近畿,和歌山,14.3,21.4,8.2,0.0,7.1,0.0,64.0
2019-11-07,近畿,大阪,15.5,21.0,9.7,0.0,7.9,0.0,63.0
2019-11-07,近畿,奈良,12.9,20.3,6.1,0.0,6.1,0.0,71.0
2019-11-07,近畿,姫路,13.1,20.3,7.6,0.0,6.5,,80.0
2019-11-07,近畿,彦根,13.4,19.5,7.8,0.5,7.3,0.0,81.0
2019-11-07,近畿,神戸,15.9,19.7,11.7,0.0,7.5,0.0,65.0
2019-11-07,近畿,舞鶴,13.2,20.6,6.7,7.5,6.6,0.0,82.0
2019-11-07,関東,前橋,13.7,18.4,8.5,0.0,4.8,0.0,62.0
2019-11-07,関東,千葉,17.2,22.9,11.4,0.0,6.6,0.0,57.0
2019-11-07,関東,宇都宮,13.1,18.6,8.1,0.0,5.7,0.0,72.0
2019-11-07,関東,東京,16.0,22.6,9.8,0.0,6.0,0.0,62.0
2019-11-07,関東,横浜,16.9,22.5,11.4,0.0,7.5,0.0,58.0
2019-11-07,関東,水戸,13.5,21.1,6.8,0.0,6.8,0.0,73.0
2019-11-07,関東,熊谷,13.9,18.5,8.1,0.0,4.1,0.0,65.0
2019-11-07,関東,秩父,10.3,17.8,3.8,0.0,6.0,0.0,83.0
2019-11-07,関東,銚子,17.7,21.5,12.8,0.0,5.8,0.0,72.0
2019-11-08,中国,山口,13.7,20.2,7.7,0.0,4.7,0.0,78.0
2019-11-08,中国,岡山,13.5,18.9,9.6,0.0,7.7,0.0,72.0
2019-11-08,中国,広島,14.8,20.0,10.2,0.0,6.8,0.0,61.0
2019-11-08,中国,松江,14.8,18.0,13.0,0.0,8.0,0.0,65.0
2019-11-08,中国,浜田,14.9,20.5,10.6,0.0,3.6,,73.0
2019-11-08,中国,福山,13.3,19.4,9.0,0.0,8.8,,73.0
2019-11-08,中国,鳥取,13.5,19.2,9.3,1.0,8.7,0.0,70.0
2019-11-08,中部,名古屋,14.6,19.2,11.4,0.0,10.1,0.0,49.0
2019-11-08,中部,四日市,13.0,17.9,7.3,0.0,9.2,,61.0
2019-11-08,中部,富山,10.8,14.6,5.9,0.0,3.9,0.0,70.0
2019-11-08,中部,尾鷲,14.3,20.6,9.1,0.0,9.2,,64.0
2019-11-08,中部,敦賀,13.3,17.1,7.8,0.0,9.0,0.0,57.0
2019-11-08,中部,新潟,10.4,13.3,6.2,0.0,1.9,0.0,60.0
2019-11-08,中部,松本,7.9,12.2,2.8,0.0,6.1,0.0,66.0
2019-11-08,中部,浜松,15.4,20.6,11.0,0.0,10.0,,53.0
2019-11-08,中部,甲府,12.8,19.5,5.8,0.0,8.2,0.0,65.0
2019-11-08,中部,福井,11.8,16.2,5.9,0.0,9.9,0.0,65.0
2019-11-08,中部,軽井沢,4.6,9.5,1.5,0.0,9.9,0.0,84.0
2019-11-08,中部,金沢,11.1,15.2,7.3,0.0,8.2,0.0,61.0
2019-11-08,中部,長野,7.4,10.9,3.2,0.0,2.3,0.0,75.0
2019-11-08,中部,静岡,15.2,20.6,9.6,0.0,9.1,,62.0
2019-11-08,中部,飯田,9.4,17.6,3.6,0.0,9.5,0.0,72.0
2019-11-08,九州沖縄,佐世保,16.0,21.5,11.2,0.0,9.9,,67.0
2019-11-08,九州沖縄,佐賀,15.3,22.0,9.7,0.0,7.5,0.0,68.0
2019-11-08,九州沖縄,大分,14.8,19.7,10.2,0.0,4.8,0.0,73.0
2019-11-08,九州沖縄,宮崎,15.8,21.8,10.3,0.0,9.9,,72.0
2019-11-08,九州沖縄,熊本,15.3,21.7,9.6,0.0,9.5,0.0,66.0
2019-11-08,九州沖縄,福岡,16.0,22.5,11.4,0.0,8.9,0.0,66.0
2019-11-08,九州沖縄,那覇,23.4,25.9,22.0,0.0,4.6,,64.0
2019-11-08,九州沖縄,鹿児島,17.7,23.6,13.2,0.0,9.5,0.0,59.0
2019-11-08,北海道,函館,4.7,7.4,2.7,1.0,1.0,0.0,60.0
2019-11-08,北海道,小樽,1.9,4.3,-0.4,1.5,0.5,0.0,72.0
2019-11-08,北海道,帯広,2.6,6.8,-0.5,0.0,7.7,0.0,60.0
2019-11-08,北海道,札幌,2.3,3.9,0.8,1.5,0.2,0.0,67.0
2019-11-08,北海道,根室,4.2,6.3,2.7,0.0,9.4,0.0,51.0
2019-11-08,北海道,稚内,0.6,2.4,-1.1,3.5,0.1,3.0,63.0
2019-11-08,北海道,網走,2.0,5.2,-0.4,1.0,6.4,0.0,60.0
2019-11-08,北海道,釧路,4.1,6.7,1.7,0.0,9.0,0.0,51.0
2019-11-08,四国,徳島,15.0,17.9,11.0,0.0,5.7,0.0,64.0
2019-11-08,四国,松山,15.1,21.3,10.8,0.0,8.6,0.0,65.0
2019-11-08,四国,高松,14.3,18.1,10.1,0.0,5.2,0.0,70.0
2019-11-08,四国,高知,16.2,23.1,10.8,0.0,6.5,0.0,60.0
2019-11-08,東北,仙台,10.8,14.6,6.4,0.0,7.7,0.0,52.0
2019-11-08,東北,山形,8.8,12.6,4.9,0.0,2.1,0.0,60.0
2019-11-08,東北,新庄,8.3,9.8,6.2,0.5,0.0,0.0,68.0
2019-11-08,東北,白河,9.5,14.0,5.6,0.0,8.5,0.0,61.0
2019-11-08,東北,盛岡,6.8,9.2,4.0,0.0,0.6,0.0,63.0
2019-11-08,東北,福島,10.7,14.2,5.3,0.0,7.0,0.0,55.0
2019-11-08,東北,秋田,9.5,11.7,7.2,0.5,1.8,0.0,54.0
2019-11-08,東北,青森,7.0,10.2,4.9,2.5,2.0,0.0,60.0
2019-11-08,近畿,京都,14.1,18.4,9.9,0.0,9.8,0.0,55.0
2019-11-08,近畿,和歌山,15.2,18.7,10.9,0.0,9.1,0.0,56.0
2019-11-08,近畿,大阪,14.9,19.4,11.3,0.0,8.0,0.0,53.0
2019-11-08,近畿,奈良,12.9,18.3,7.8,0.0,8.0,0.0,68.0
2019-11-08,近畿,姫路,14.1,18.6,9.4,0.0,8.2,,61.0
2019-11-08,近畿,彦根,13.7,16.6,8.1,0.0,9.6,0.0,59.0
2019-11-08,近畿,神戸,15.2,18.8,12.1,0.0,8.8,0.0,52.0
2019-11-08,近畿,舞鶴,12.5,16.2,6.7,0.5,7.8,0.0,69.0
2019-11-08,関東,前橋,13.7,18.2,10.8,0.0,9.3,0.0,49.0
2019-11-08,関東,千葉,15.0,18.9,12.6,0.0,7.1,0.0,54.0
2019-11-08,関東,宇都宮,12.2,17.3,7.0,0.0,9.9,0.0,63.0
2019-11-08,関東,東京,15.1,19.2,11.9,0.0,8.9,0.0,54.0
2019-11-08,関東,横浜,15.8,19.1,13.9,0.0,8.7,0.0,53.0
2019-11-08,関東,水戸,12.2,17.4,8.5,0.0,9.8,0.0,63.0
2019-11-08,関東,熊谷,14.8,19.1,11.6,0.0,8.1,0.0,52.0
2019-11-08,関東,秩父,11.4,17.0,4.9,0.0,6.1,0.0,72.0
2019-11-08,関東,銚子,15.7,18.5,14.5,0.0,7.1,0.0,63.0
2019-11-09,中国,山口,14.0,20.5,9.5,0.0,6.4,0.0,80.0
2019-11-09,中国,岡山,14.0,21.5,7.9,0.0,7.9,0.0,71.0
2019-11-09,中国,広島,15.3,20.6,11.5,0.0,7.8,0.0,58.0
2019-11-09,中国,松江,14.0,19.5,8.8,1.0,8.7,0.0,76.0
2019-11-09,中国,浜田,14.6,18.8,10.6,0.0,5.3,,74.0
2019-11-09,中国,福山,13.3,20.1,7.6,0.0,7.0,,75.0
2019-11-09,中国,鳥取,12.8,19.7,6.6,0.5,6.1,0.0,78.0
2019-11-09,中部,名古屋,14.0,20.1,8.0,0.0,10.0,0.0,45.0
2019-11-09,中部,四日市,12.7,20.1,3.9,0.0,9.5,,60.0
2019-11-09,中部,富山,10.8,16.7,5.1,7.0,5.9,0.0,71.0
2019-11-09,中部,尾鷲,13.5,21.2,7.5,0.0,9.0,,56.0
2019-11-09,中部,敦賀,12.1,18.5,5.3,0.0,8.9,0.0,64.0
2019-11-09,中部,新潟,10.4,15.8,4.6,0.0,4.9,0.0,73.0
2019-11-09,中部,松本,6.1,15.2,0.2,0.0,9.2,0.0,72.0
2019-11-09,中部,浜松,14.6,20.5,10.3,0.0,5.9,,67.0
2019-11-09,中部,甲府,12.5,18.9,7.7,0.0,9.1,0.0,67.0
2019-11-09,中部,福井,10.7,18.3,4.0,0.0,6.9,0.0,73.0
2019-11-09,中部,軽井沢,3.9,12.5,-0.8,0.0,9.5,0.0,82.0
2019-11-09,中部,金沢,11.5,17.9,5.4,0.5,5.9,0.0,60.0
2019-11-09,中部,長野,7.0,15.0,0.2,0.0,9.0,0.0,73.0
2019-11-09,中部,静岡,15.7,19.1,13.0,0.0,7.3,,66.0
2019-11-09,中部,飯田,8.9,18.2,3.3,0.0,8.5,0.0,75.0
2019-11-09,九州沖縄,佐世保,15.8,21.2,11.6,0.0,8.5,,67.0
2019-11-09,九州沖縄,佐賀,15.2,21.5,10.4,0.0,8.7,0.0,68.0
2019-11-09,九州沖縄,大分,15.7,21.5,10.6,0.0,8.1,0.0,70.0
2019-11-09,九州沖縄,宮崎,15.6,22.0,10.5,0.0,9.9,,73.0
2019-11-09,九州沖縄,熊本,15.4,22.4,10.2,0.0,9.6,0.0,67.0
2019-11-09,九州沖縄,福岡,15.8,21.0,11.5,0.0,9.0,0.0,68.0
2019-11-09,九州沖縄,那覇,21.9,23.7,20.7,0.0,7.3,,57.0
2019-11-09,九州沖縄,鹿児島,17.1,23.5,12.2,0.0,9.6,0.0,62.0
2019-11-09,北海道,函館,3.9,6.1,1.4,0.0,0.5,0.0,62.0
2019-11-09,北海道,小樽,2.6,5.2,0.4,0.5,3.0,0.0,64.0
2019-11-09,北海道,帯広,3.2,7.6,0.5,0.0,6.1,0.0,58.0
2019-11-09,北海道,札幌,3.5,5.9,2.2,0.0,4.0,0.0,56.0
2019-11-09,北海道,根室,4.4,7.6,1.0,0.0,7.4,0.0,58.0
2019-11-09,北海道,稚内,1.9,3.3,-0.5,0.5,2.0,2.0,56.0
2019-11-09,北海道,網走,1.6,4.6,-1.3,0.0,4.4,0.0,69.0
2019-11-09,北海道,釧路,3.3,7.8,-2.3,0.0,9.4,0.0,56.0
2019-11-09,四国,徳島,14.9,20.1,9.4,0.0,10.0,0.0,63.0
2019-11-09,四国,松山,14.7,20.4,10.3,0.0,6.7,0.0,66.0
2019-11-09,四国,高松,14.4,20.6,8.1,0.0,9.8,0.0,67.0
2019-11-09,四国,高知,15.4,23.0,10.1,0.0,9.3,0.0,60.0
2019-11-09,東北,仙台,10.3,15.1,5.0,0.0,5.3,0.0,66.0
2019-11-09,東北,山形,8.4,14.0,2.7,0.5,4.9,0.0,76.0
2019-11-09,東北,新庄,6.7,8.1,4.7,3.0,0.0,0.0,97.0
2019-11-09,東北,白河,8.4,15.5,0.8,0.0,9.8,0.0,69.0
2019-11-09,東北,盛岡,6.7,10.9,3.0,0.0,1.3,0.0,80.0
2019-11-09,東北,福島,9.9,16.8,2.6,0.0,9.0,0.0,66.0
2019-11-09,東北,秋田,8.9,11.8,6.8,0.0,0.6,0.0,72.0
2019-11-09,東北,青森,7.4,10.4,5.8,2.5,4.6,0.0,68.0
2019-11-09,近畿,京都,12.9,20.7,7.1,0.0,10.0,0.0,62.0
2019-11-09,近畿,和歌山,13.5,18.7,8.0,0.0,10.2,0.0,61.0
2019-11-09,近畿,大阪,14.4,20.2,9.0,0.0,10.0,0.0,57.0
2019-11-09,近畿,奈良,11.6,19.4,5.7,0.0,9.8,0.0,68.0
2019-11-09,近畿,姫路,13.2,20.3,6.7,0.0,9.1,,70.0
2019-11-09,近畿,彦根,12.4,18.7,5.7,0.0,10.0,0.0,64.0
2019-11-09,近畿,神戸,15.2,20.0,10.6,0.0,10.0,0.0,58.0
2019-11-09,近畿,舞鶴,10.8,19.2,4.7,13.0,7.5,0.0,83.0
2019-11-09,関東,前橋,11.7,17.5,7.2,0.0,9.6,0.0,61.0
2019-11-09,関東,千葉,13.4,17.4,10.3,0.0,4.2,0.0,56.0
2019-11-09,関東,宇都宮,11.4,16.8,7.4,0.0,9.8,0.0,62.0
2019-11-09,関東,東京,13.3,17.4,11.3,0.0,7.0,0.0,62.0
2019-11-09,関東,横浜,14.3,17.6,12.5,0.0,4.8,0.0,60.0
2019-11-09,関東,水戸,10.9,16.3,7.0,0.0,9.8,0.0,65.0
2019-11-09,関東,熊谷,12.4,17.6,8.1,0.0,9.5,0.0,66.0
2019-11-09,関東,秩父,10.9,17.9,6.1,0.0,9.1,0.0,79.0
2019-11-09,関東,銚子,15.1,16.4,13.7,0.0,3.3,0.0,58.0
2019-11-10,中国,山口,12.6,19.6,7.2,0.0,6.4,0.0,76.0
2019-11-10,中国,岡山,13.1,18.6,7.6,0.0,8.4,0.0,72.0
2019-11-10,中国,広島,14.3,18.9,10.0,0.0,7.3,0.0,58.0
2019-11-10,中国,松江,13.5,17.5,9.7,0.0,5.7,0.0,72.0
2019-11-10,中国,浜田,13.8,18.8,9.6,0.0,5.9,,68.0
2019-11-10,中国,福山,12.4,18.4,6.8,0.0,7.0,,75.0
2019-11-10,中国,鳥取,12.7,17.9,8.8,0.0,6.5,0.0,77.0
2019-11-10,中部,名古屋,14.1,19.2,10.1,0.0,8.7,0.0,54.0
2019-11-10,中部,四日市,13.2,19.1,8.6,0.0,8.2,,64.0
2019-11-10,中部,富山,11.1,15.1,8.5,0.0,5.2,0.0,82.0
2019-11-10,中部,尾鷲,14.3,20.5,8.8,0.0,8.7,,68.0
2019-11-10,中部,敦賀,13.7,17.3,10.7,0.0,7.9,0.0,61.0
2019-11-10,中部,新潟,11.0,13.9,7.7,0.0,2.5,0.0,65.0
2019-11-10,中部,松本,8.2,14.2,3.0,0.0,7.2,0.0,71.0
2019-11-10,中部,浜松,14.8,20.4,9.4,0.0,9.6,,64.0
2019-11-10,中部,甲府,12.0,18.3,6.2,0.0,9.1,0.0,70.0
2019-11-10,中部,福井,10.8,16.7,6.0,0.0,8.5,0.0,76.0
2019-11-10,中部,軽井沢,5.1,11.5,-0.3,0.0,5.5,0.0,87.0
2019-11-10,中部,金沢,11.9,15.8,8.8,0.0,8.7,0.0,63.0
2019-11-10,中部,長野,9.2,14.2,6.7,0.0,6.0,0.0,77.0
2019-11-10,中部,静岡,15.3,20.4,10.0,0.0,9.4,,69.0
2019-11-10,中部,飯田,9.2,17.1,2.8,0.0,9.0,0.0,76.0
2019-11-10,九州沖縄,佐世保,15.5,20.1,10.7,0.0,6.9,,68.0
2019-11-10,九州沖縄,佐賀,14.7,20.5,10.3,0.0,7.4,0.0,69.0
2019-11-10,九州沖縄,大分,14.8,19.3,10.1,0.0,4.7,0.0,73.0
2019-11-10,九州沖縄,宮崎,14.9,20.5,9.1,0.0,9.2,,76.0
2019-11-10,九州沖縄,熊本,14.4,21.1,8.3,0.0,8.7,0.0,68.0
2019-11-10,九州沖縄,福岡,15.7,20.5,11.7,0.0,6.1,0.0,65.0
2019-11-10,九州沖縄,那覇,21.7,25.0,18.3,0.0,10.2,,53.0
2019-11-10,九州沖縄,鹿児島,16.7,21.9,11.4,0.0,10.0,0.0,67.0
2019-11-10,北海道,函館,4.7,9.2,1.7,0.0,6.5,0.0,65.0
2019-11-10,北海道,小樽,4.5,7.6,1.0,0.0,7.5,0.0,61.0
2019-11-10,北海道,帯広,2.5,8.2,-2.6,0.0,7.7,0.0,60.0
2019-11-10,北海道,札幌,4.7,8.1,1.8,0.0,8.5,0.0,56.0
2019-11-10,北海道,根室,5.3,7.2,1.9,0.0,6.2,0.0,51.0
2019-11-10,北海道,稚内,3.9,6.3,2.3,0.0,3.2,0.0,53.0
2019-11-10,北海道,網走,2.0,5.3,-2.1,0.0,0.9,0.0,58.0
2019-11-10,北海道,釧路,1.4,8.4,-4.9,0.0,9.5,0.0,67.0
2019-11-10,四国,徳島,14.9,18.6,12.4,0.0,8.3,0.0,61.0
2019-11-10,四国,松山,14.3,19.9,9.2,0.0,6.8,0.0,67.0
2019-11-10,四国,高松,13.6,18.4,9.1,0.0,7.4,0.0,69.0
2019-11-10,四国,高知,15.2,21.0,9.6,0.0,7.9,0.0,71.0
2019-11-10,東北,仙台,10.5,15.5,7.2,0.0,8.4,0.0,63.0
2019-11-10,東北,山形,8.7,13.9,4.9,0.0,6.1,0.0,76.0
2019-11-10,東北,新庄,7.0,10.7,3.1,1.5,0.2,0.0,86.0
2019-11-10,東北,白河,9.4,14.9,5.7,0.0,9.7,0.0,72.0
2019-11-10,東北,盛岡,5.0,10.9,0.5,0.0,7.6,0.0,75.0
2019-11-10,東北,福島,11.4,16.2,7.1,0.0,8.9,0.0,60.0
2019-11-10,東北,秋田,7.8,11.3,5.0,0.0,0.9,0.0,66.0
2019-11-10,東北,青森,6.5,11.1,3.3,0.0,4.2,0.0,61.0
2019-11-10,近畿,京都,13.6,18.9,10.2,0.0,6.7,0.0,60.0
2019-11-10,近畿,和歌山,14.3,18.4,11.1,0.0,7.8,0.0,62.0
2019-11-10,近畿,大阪,15.0,19.5,11.9,0.0,8.3,0.0,56.0
2019-11-10,近畿,奈良,12.5,18.3,8.5,0.0,7.2,0.0,69.0
2019-11-10,近畿,姫路,13.1,19.1,8.1,0.0,7.9,,70.0
2019-11-10,近畿,彦根,13.6,17.7,10.2,0.0,8.4,0.0,61.0
2019-11-10,近畿,神戸,15.5,18.7,12.7,0.0,8.2,0.0,55.0
2019-11-10,近畿,舞鶴,13.3,16.6,9.0,0.0,7.8,0.0,67.0
2019-11-10,関東,前橋,13.1,19.0,8.4,0.0,9.4,0.0,59.0
2019-11-10,関東,千葉,14.2,19.2,10.7,0.0,9.7,0.0,56.0
2019-11-10,関東,宇都宮,11.6,16.6,6.0,0.0,9.7,0.0,69.0
2019-11-10,関東,東京,13.9,18.6,9.2,0.0,9.2,0.0,64.0
2019-11-10,関東,横浜,14.7,18.5,10.3,0.0,9.8,0.0,63.0
2019-11-10,関東,水戸,11.3,17.4,6.0,0.0,9.7,0.0,72.0
2019-11-10,関東,熊谷,13.4,19.2,7.3,0.0,9.6,0.0,63.0
2019-11-10,関東,秩父,10.3,18.0,4.2,0.0,9.5,0.0,81.0
2019-11-10,関東,銚子,15.6,16.9,14.6,0.0,9.3,0.0,62.0
2019-11-11,中国,山口,14.2,20.7,8.8,1.0,4.8,0.0,79.0
2019-11-11,中国,岡山,14.1,21.7,9.0,0.5,4.9,0.0,74.0
2019-11-11,中国,広島,16.0,21.9,11.1,0.0,7.9,0.0,57.0
2019-11-11,中国,松江,15.3,18.7,9.2,3.5,3.4,0.0,72.0
2019-11-11,中国,浜田,16.9,18.9,10.0,1.0,1.3,,62.0
